Ciudades,Rutas,TotalPremium,LimitePremium,Nanosegundos
9,22,18,0,5658
9,22,18,1,9847
9,22,18,2,14946
9,22,18,3,22210
9,22,18,4,29193
9,22,18,5,37574
9,22,18,6,47491
9,22,18,7,58736
9,22,18,8,70330
9,22,18,9,82971
9,22,18,10,96310
9,22,18,11,112862
9,22,18,12,129973
9,22,18,13,144081
9,22,18,14,163776
9,22,18,15,183331
9,22,18,16,204423
9,22,18,17,224398
9,22,18,18,251287
9,22,19,0,5657
9,22,19,1,9987
9,22,19,2,14806
9,22,19,3,21860
9,22,19,4,28914
9,22,19,5,37714
9,22,19,6,47492
9,22,19,7,58317
9,22,19,8,69143
9,22,19,9,81643
9,22,19,10,95961
9,22,19,11,109650
9,22,19,12,126970
9,22,19,13,143872
9,22,19,14,161052
9,22,19,15,178373
9,22,19,16,199115
9,22,19,17,219509
9,22,19,18,245559
9,22,19,19,269655
9,22,20,0,5657
9,22,20,1,9917
9,22,20,2,14807
9,22,20,3,21860
9,22,20,4,28983
9,22,20,5,37714
9,22,20,6,47841
9,22,20,7,58527
9,22,20,8,70190
9,22,20,9,82691
9,22,20,10,96170
9,22,20,11,111326
9,22,20,12,127040
9,22,20,13,143942
9,22,20,14,163217
9,22,20,15,180817
9,22,20,16,201490
9,22,20,17,222023
9,22,20,18,248702
9,22,20,19,274962
9,22,20,20,300035
9,23,0,0,5727
9,23,1,0,5658
9,23,1,1,10126
9,23,2,0,5937
9,23,2,1,10126
9,23,2,2,15225
9,23,3,0,5657
9,23,3,1,10267
9,23,3,2,16133
9,23,3,3,22419
9,23,4,0,5727
9,23,4,1,10127
9,23,4,2,15295
9,23,4,3,22279
9,23,4,4,29333
9,23,5,0,5797
9,23,5,1,10267
9,23,5,2,15365
9,23,5,3,22069
9,23,5,4,29822
9,23,5,5,38762
9,23,6,0,5796
9,23,6,1,10337
9,23,6,2,15784
9,23,6,3,22908
9,23,6,4,30799
9,23,6,5,40228
9,23,6,6,49656
9,23,7,0,6006
9,23,7,1,10406
9,23,7,2,15853
9,23,7,3,22698
9,23,7,4,30660
9,23,7,5,39879
9,23,7,6,49307
9,23,7,7,60831
9,23,8,0,5797
9,23,8,1,10406
9,23,8,2,15574
9,23,8,3,22140
9,23,8,4,29683
9,23,8,5,39110
9,23,8,6,48399
9,23,8,7,59435
9,23,8,8,71307
9,23,9,0,5796
9,23,9,1,9987
9,23,9,2,15505
9,23,9,3,22488
9,23,9,4,29962
9,23,9,5,38692
9,23,9,6,48120
9,23,9,7,58038
9,23,9,8,69910
9,23,9,9,83110
9,23,10,0,5657
9,23,10,1,9987
9,23,10,2,15574
9,23,10,3,22070
9,23,10,4,29752
9,23,10,5,38552
9,23,10,6,47911
9,23,10,7,59015
9,23,10,8,70609
9,23,10,9,82552
9,23,10,10,96381
9,23,11,0,5796
9,23,11,1,10476
9,23,11,2,15715
9,23,11,3,23187
9,23,11,4,30521
9,23,11,5,39809
9,23,11,6,49796
9,23,11,7,61110
9,23,11,8,73402
9,23,11,9,86253
9,23,11,10,100151
9,23,11,11,111186
9,23,12,0,5727
9,23,12,1,10477
9,23,12,2,15993
9,23,12,3,22558
9,23,12,4,30101
9,23,12,5,39110
9,23,12,6,47910
9,23,12,7,58946
9,23,12,8,71098
9,23,12,9,83809
9,23,12,10,96939
9,23,12,11,111466
9,23,12,12,127948
9,23,13,0,5936
9,23,13,1,10127
9,23,13,2,15365
9,23,13,3,22279
9,23,13,4,29612
9,23,13,5,38622
9,23,13,6,48050
9,23,13,7,59154
9,23,13,8,71168
9,23,13,9,83599
9,23,13,10,99522
9,23,13,11,113281
9,23,13,12,130742
9,23,13,13,147922
9,23,14,0,5796
9,23,14,1,10406
9,23,14,2,15924
9,23,14,3,22628
9,23,14,4,30591
9,23,14,5,38901
9,23,14,6,47771
9,23,14,7,58596
9,23,14,8,70609
9,23,14,9,84507
9,23,14,10,96590
9,23,14,11,111814
9,23,14,12,128088
9,23,14,13,145897
9,23,14,14,162309
9,23,15,0,5797
9,23,15,1,10337
9,23,15,2,15435
9,23,15,3,22209
9,23,15,4,30032
9,23,15,5,38831
9,23,15,6,47841
9,23,15,7,58736
9,23,15,8,70399
9,23,15,9,82761
9,23,15,10,96380
9,23,15,11,111745
9,23,15,12,126690
9,23,15,13,145128
9,23,15,14,163217
9,23,15,15,179979
9,23,16,0,5727
9,23,16,1,9917
9,23,16,2,15295
9,23,16,3,22558
9,23,16,4,30031
9,23,16,5,38482
9,23,16,6,48190
9,23,16,7,58945
9,23,16,8,70818
9,23,16,9,83599
9,23,16,10,96938
9,23,16,11,112234
9,23,16,12,130043
9,23,16,13,144989
9,23,16,14,162589
9,23,16,15,181656
9,23,16,16,199744
9,23,17,0,5797
9,23,17,1,10196
9,23,17,2,15435
9,23,17,3,22139
9,23,17,4,29822
9,23,17,5,38971
9,23,17,6,48190
9,23,17,7,59364
9,23,17,8,71168
9,23,17,9,83739
9,23,17,10,97497
9,23,17,11,112164
9,23,17,12,128228
9,23,17,13,146526
9,23,17,14,163846
9,23,17,15,182354
9,23,17,16,202747
9,23,17,17,224956
9,23,18,0,5727
9,23,18,1,9987
9,23,18,2,15225
9,23,18,3,22419
9,23,18,4,29892
9,23,18,5,38902
9,23,18,6,48330
9,23,18,7,59085
9,23,18,8,70888
9,23,18,9,84507
9,23,18,10,97498
9,23,18,11,111117
9,23,18,12,128507
9,23,18,13,146386
9,23,18,14,162868
9,23,18,15,181167
9,23,18,16,200443
9,23,18,17,223140
9,23,18,18,251356
9,23,19,0,5727
9,23,19,1,10057
9,23,19,2,15505
9,23,19,3,22279
9,23,19,4,29961
9,23,19,5,38621
9,23,19,6,47841
9,23,19,7,57968
9,23,19,8,70469
9,23,19,9,83600
9,23,19,10,95751
9,23,19,11,110767
9,23,19,12,128227
9,23,19,13,143592
9,23,19,14,161751
9,23,19,15,181026
9,23,19,16,202747
9,23,19,17,222372
9,23,19,18,246258
9,23,19,19,271331
9,23,20,0,5727
9,23,20,1,9987
9,23,20,2,16063
9,23,20,3,22419
9,23,20,4,30451
9,23,20,5,38761
9,23,20,6,48469
9,23,20,7,59085
9,23,20,8,71447
9,23,20,9,84088
9,23,20,10,98475
9,23,20,11,112932
9,23,20,12,129484
9,23,20,13,145269
9,23,20,14,164056
9,23,20,15,183052
9,23,20,16,203167
9,23,20,17,225026
9,23,20,18,250937
9,23,20,19,276918
9,23,20,20,301851
9,24,0,0,5936
9,24,1,0,5936
9,24,1,1,10755
9,24,2,0,5937
9,24,2,1,10406
9,24,2,2,15853
9,24,3,0,5447
9,24,3,1,10686
9,24,3,2,16273
9,24,3,3,23396
9,24,4,0,5797
9,24,4,1,10546
9,24,4,2,16064
9,24,4,3,23396
9,24,4,4,30590
9,24,5,0,5797
9,24,5,1,10127
9,24,5,2,15784
9,24,5,3,22908
9,24,5,4,30101
9,24,5,5,39599
9,24,6,0,5867
9,24,6,1,10267
9,24,6,2,15644
9,24,6,3,22908
9,24,6,4,30171
9,24,6,5,38971
9,24,6,6,49167
9,24,7,0,6006
9,24,7,1,10545
9,24,7,2,16133
9,24,7,3,23048
9,24,7,4,31289
9,24,7,5,40368
9,24,7,6,49936
9,24,7,7,61809
9,24,8,0,5866
9,24,8,1,10197
9,24,8,2,15854
9,24,8,3,22838
9,24,8,4,30310
9,24,8,5,39669
9,24,8,6,49238
9,24,8,7,60063
9,24,8,8,72355
9,24,9,0,5936
9,24,9,1,10406
9,24,9,2,15575
9,24,9,3,22628
9,24,9,4,30241
9,24,9,5,39460
9,24,9,6,48888
9,24,9,7,59434
9,24,9,8,71936
9,24,9,9,84298
9,24,10,0,5937
9,24,10,1,10197
9,24,10,2,15923
9,24,10,3,22558
9,24,10,4,30591
9,24,10,5,39530
9,24,10,6,49098
9,24,10,7,60063
9,24,10,8,72285
9,24,10,9,84786
9,24,10,10,98754
9,24,11,0,6006
9,24,11,1,10337
9,24,11,2,15784
9,24,11,3,22628
9,24,11,4,30241
9,24,11,5,39041
9,24,11,6,48959
9,24,11,7,59574
9,24,11,8,71168
9,24,11,9,83739
9,24,11,10,97427
9,24,11,11,113072
9,24,12,0,6006
9,24,12,1,10406
9,24,12,2,15644
9,24,12,3,22559
9,24,12,4,30101
9,24,12,5,39670
9,24,12,6,49307
9,24,12,7,59714
9,24,12,8,72424
9,24,12,9,84157
9,24,12,10,99104
9,24,12,11,113980
9,24,12,12,129974
9,24,13,0,5867
9,24,13,1,10476
9,24,13,2,16203
9,24,13,3,23047
9,24,13,4,31079
9,24,13,5,40368
9,24,13,6,50216
9,24,13,7,61460
9,24,13,8,73752
9,24,13,9,86672
9,24,13,10,102107
9,24,13,11,113910
9,24,13,12,133116
9,24,13,13,145478
9,24,14,0,6006
9,24,14,1,10266
9,24,14,2,15854
9,24,14,3,22559
9,24,14,4,29961
9,24,14,5,39600
9,24,14,6,49028
9,24,14,7,59644
9,24,14,8,72075
9,24,14,9,84716
9,24,14,10,98475
9,24,14,11,112583
9,24,14,12,129415
9,24,14,13,146525
9,24,14,14,166150
9,24,15,0,5936
9,24,15,1,10266
9,24,15,2,15645
9,24,15,3,22768
9,24,15,4,30311
9,24,15,5,39390
9,24,15,6,48958
9,24,15,7,59993
9,24,15,8,72215
9,24,15,9,85206
9,24,15,10,99383
9,24,15,11,114469
9,24,15,12,130322
9,24,15,13,146595
9,24,15,14,164265
9,24,15,15,185497
9,24,16,0,6006
9,24,16,1,10267
9,24,16,2,15924
9,24,16,3,22768
9,24,16,4,30031
9,24,16,5,39041
9,24,16,6,48749
9,24,16,7,59993
9,24,16,8,71237
9,24,16,9,85415
9,24,16,10,97638
9,24,16,11,112513
9,24,16,12,130113
9,24,16,13,145478
9,24,16,14,161751
9,24,16,15,180888
9,24,16,16,203655
9,24,17,0,5866
9,24,17,1,10197
9,24,17,2,15434
9,24,17,3,22698
9,24,17,4,29822
9,24,17,5,39250
9,24,17,6,48959
9,24,17,7,59993
9,24,17,8,71516
9,24,17,9,83599
9,24,17,10,97149
9,24,17,11,112443
9,24,17,12,127878
9,24,17,13,145967
9,24,17,14,164544
9,24,17,15,183611
9,24,17,16,202189
9,24,17,17,224607
9,24,18,0,5867
9,24,18,1,10196
9,24,18,2,15644
9,24,18,3,22838
9,24,18,4,30520
9,24,18,5,39739
9,24,18,6,49168
9,24,18,7,59923
9,24,18,8,72425
9,24,18,9,84437
9,24,18,10,97847
9,24,18,11,113631
9,24,18,12,130602
9,24,18,13,146805
9,24,18,14,166220
9,24,18,15,185567
9,24,18,16,208195
9,24,18,17,227750
9,24,18,18,254290
9,24,19,0,5867
9,24,19,1,10406
9,24,19,2,16273
9,24,19,3,22838
9,24,19,4,30102
9,24,19,5,39739
9,24,19,6,49098
9,24,19,7,60342
9,24,19,8,72564
9,24,19,9,84926
9,24,19,10,98545
9,24,19,11,115656
9,24,19,12,130672
9,24,19,13,150018
9,24,19,14,168944
9,24,19,15,185357
9,24,19,16,207077
9,24,19,17,229147
9,24,19,18,255686
9,24,19,19,279711
9,24,20,0,5866
9,24,20,1,10266
9,24,20,2,15784
9,24,20,3,22908
9,24,20,4,30241
9,24,20,5,39669
9,24,20,6,49307
9,24,20,7,59923
9,24,20,8,71865
9,24,20,9,84996
9,24,20,10,102107
9,24,20,11,113281
9,24,20,12,129624
9,24,20,13,147433
9,24,20,14,169852
9,24,20,15,184099
9,24,20,16,209591
9,24,20,17,231103
9,24,20,18,250030
9,24,20,19,281598
9,24,20,20,313864
9,25,0,0,5937
9,25,1,0,5936
9,25,1,1,10826
9,25,2,0,6076
9,25,2,1,10825
9,25,2,2,16063
9,25,3,0,5796
9,25,3,1,10546
9,25,3,2,16412
9,25,3,3,22908
9,25,4,0,5936
9,25,4,1,10546
9,25,4,2,16273
9,25,4,3,23606
9,25,4,4,30660
9,25,5,0,6006
9,25,5,1,10546
9,25,5,2,15993
9,25,5,3,22977
9,25,5,4,30590
9,25,5,5,39948
9,25,6,0,5866
9,25,6,1,10685
9,25,6,2,15993
9,25,6,3,23047
9,25,6,4,30590
9,25,6,5,39670
9,25,6,6,49796
9,25,7,0,5936
9,25,7,1,10476
9,25,7,2,15924
9,25,7,3,22908
9,25,7,4,30520
9,25,7,5,39390
9,25,7,6,49587
9,25,7,7,60343
9,25,8,0,6076
9,25,8,1,10755
9,25,8,2,15994
9,25,8,3,23257
9,25,8,4,31079
9,25,8,5,39949
9,25,8,6,49866
9,25,8,7,61390
9,25,8,8,74171
9,25,9,0,5936
9,25,9,1,10337
9,25,9,2,16063
9,25,9,3,23117
9,25,9,4,30660
9,25,9,5,39809
9,25,9,6,49866
9,25,9,7,60621
9,25,9,8,72634
9,25,9,9,85276
9,25,10,0,6076
9,25,10,1,10615
9,25,10,2,16203
9,25,10,3,23257
9,25,10,4,30800
9,25,10,5,40158
9,25,10,6,49936
9,25,10,7,60412
9,25,10,8,72774
9,25,10,9,86113
9,25,10,10,99872
9,25,11,0,5867
9,25,11,1,10477
9,25,11,2,15854
9,25,11,3,22978
9,25,11,4,30451
9,25,11,5,39949
9,25,11,6,50146
9,25,11,7,60761
9,25,11,8,72634
9,25,11,9,85345
9,25,11,10,100081
9,25,11,11,114399
9,25,12,0,5937
9,25,12,1,10546
9,25,12,2,16064
9,25,12,3,23047
9,25,12,4,30799
9,25,12,5,40019
9,25,12,6,50076
9,25,12,7,60900
9,25,12,8,72564
9,25,12,9,85554
9,25,12,10,101199
9,25,12,11,116005
9,25,12,12,131370
9,25,13,0,6007
9,25,13,1,10407
9,25,13,2,16064
9,25,13,3,22838
9,25,13,4,30800
9,25,13,5,39879
9,25,13,6,50145
9,25,13,7,60412
9,25,13,8,72425
9,25,13,9,85764
9,25,13,10,99872
9,25,13,11,114260
9,25,13,12,130392
9,25,13,13,147992
9,25,14,0,6077
9,25,14,1,10615
9,25,14,2,16482
9,25,14,3,23118
9,25,14,4,30521
9,25,14,5,39809
9,25,14,6,50146
9,25,14,7,60692
9,25,14,8,72564
9,25,14,9,85206
9,25,14,10,98754
9,25,14,11,114189
9,25,14,12,131230
9,25,14,13,147433
9,25,14,14,165662
9,25,15,0,5867
9,25,15,1,10476
9,25,15,2,16133
9,25,15,3,23047
9,25,15,4,30730
9,25,15,5,40158
9,25,15,6,50146
9,25,15,7,60900
9,25,15,8,72844
9,25,15,9,87162
9,25,15,10,100081
9,25,15,11,114818
9,25,15,12,131300
9,25,15,13,150506
9,25,15,14,165872
9,25,15,15,192480
9,25,16,0,6076
9,25,16,1,10336
9,25,16,2,15994
9,25,16,3,23117
9,25,16,4,30311
9,25,16,5,40228
9,25,16,6,50075
9,25,16,7,60342
9,25,16,8,72774
9,25,16,9,85834
9,25,16,10,99593
9,25,16,11,114608
9,25,16,12,131370
9,25,16,13,148481
9,25,16,14,166570
9,25,16,15,185427
9,25,16,16,208264
9,25,17,0,5937
9,25,17,1,10406
9,25,17,2,16273
9,25,17,3,23257
9,25,17,4,30451
9,25,17,5,39949
9,25,17,6,49587
9,25,17,7,60691
9,25,17,8,72495
9,25,17,9,84996
9,25,17,10,99383
9,25,17,11,112583
9,25,17,12,131231
9,25,17,13,147573
9,25,17,14,165872
9,25,17,15,185078
9,25,17,16,204773
9,25,17,17,225725
9,25,18,0,6076
9,25,18,1,10476
9,25,18,2,15923
9,25,18,3,23327
9,25,18,4,30520
9,25,18,5,39949
9,25,18,6,49168
9,25,18,7,60272
9,25,18,8,71726
9,25,18,9,85066
9,25,18,10,98825
9,25,18,11,113142
9,25,18,12,130602
9,25,18,13,147992
9,25,18,14,167129
9,25,18,15,183611
9,25,18,16,202328
9,25,18,17,223559
9,25,18,18,254080
9,25,19,0,6076
9,25,19,1,10337
9,25,19,2,15784
9,25,19,3,23187
9,25,19,4,30660
9,25,19,5,40298
9,25,19,6,49656
9,25,19,7,60762
9,25,19,8,72494
9,25,19,9,86603
9,25,19,10,99523
9,25,19,11,114958
9,25,19,12,132069
9,25,19,13,149738
9,25,19,14,166570
9,25,19,15,187172
9,25,19,16,205611
9,25,19,17,228309
9,25,19,18,254220
9,25,19,19,279363
9,25,20,0,6006
9,25,20,1,10546
9,25,20,2,16203
9,25,20,3,23118
9,25,20,4,30729
9,25,20,5,40088
9,25,20,6,49936
9,25,20,7,59853
9,25,20,8,71866
9,25,20,9,84856
9,25,20,10,99104
9,25,20,11,114888
9,25,20,12,129974
9,25,20,13,147783
9,25,20,14,164265
9,25,20,15,183401
9,25,20,16,203795
9,25,20,17,224887
9,25,20,18,250448
9,25,20,19,275521
9,25,20,20,301711
9,26,0,0,6076
9,26,1,0,6215
9,26,1,1,10965
9,26,2,0,6216
9,26,2,1,10756
9,26,2,2,16343
9,26,3,0,5866
9,26,3,1,10895
9,26,3,2,16762
9,26,3,3,24235
9,26,4,0,6076
9,26,4,1,10896
9,26,4,2,16762
9,26,4,3,24374
9,26,4,4,31847
9,26,5,0,6007
9,26,5,1,11244
9,26,5,2,16761
9,26,5,3,23955
9,26,5,4,32057
9,26,5,5,41206
9,26,6,0,6145
9,26,6,1,10895
9,26,6,2,16902
9,26,6,3,24165
9,26,6,4,32197
9,26,6,5,41625
9,26,6,6,51891
9,26,7,0,6216
9,26,7,1,11314
9,26,7,2,16692
9,26,7,3,24305
9,26,7,4,32336
9,26,7,5,41695
9,26,7,6,51891
9,26,7,7,63066
9,26,8,0,6146
9,26,8,1,11035
9,26,8,2,16761
9,26,8,3,24025
9,26,8,4,31917
9,26,8,5,41555
9,26,8,6,52171
9,26,8,7,62228
9,26,8,8,75777
9,26,9,0,6285
9,26,9,1,10895
9,26,9,2,16691
9,26,9,3,24165
9,26,9,4,32196
9,26,9,5,41904
9,26,9,6,52380
9,26,9,7,63066
9,26,9,8,75986
9,26,9,9,89396
9,26,10,0,6565
9,26,10,1,11314
9,26,10,2,16552
9,26,10,3,24234
9,26,10,4,31917
9,26,10,5,41694
9,26,10,6,51961
9,26,10,7,62856
9,26,10,8,75847
9,26,10,9,88837
9,26,10,10,102526
9,26,11,0,6286
9,26,11,1,10895
9,26,11,2,16692
9,26,11,3,24235
9,26,11,4,32126
9,26,11,5,41974
9,26,11,6,52171
9,26,11,7,62857
9,26,11,8,75148
9,26,11,9,88558
9,26,11,10,104062
9,26,11,11,118868
9,26,12,0,6216
9,26,12,1,10965
9,26,12,2,16622
9,26,12,3,24235
9,26,12,4,31917
9,26,12,5,41904
9,26,12,6,51892
9,26,12,7,63066
9,26,12,8,76057
9,26,12,9,89675
9,26,12,10,103434
9,26,12,11,118589
9,26,12,12,134233
9,26,13,0,6146
9,26,13,1,11245
9,26,13,2,16762
9,26,13,3,23955
9,26,13,4,31917
9,26,13,5,42183
9,26,13,6,51821
9,26,13,7,63066
9,26,13,8,75568
9,26,13,9,87510
9,26,13,10,100780
9,26,13,11,115376
9,26,13,12,132348
9,26,13,13,149599
9,26,14,0,6076
9,26,14,1,10686
9,26,14,2,16413
9,26,14,3,23187
9,26,14,4,31079
9,26,14,5,40647
9,26,14,6,50425
9,26,14,7,60971
9,26,14,8,72844
9,26,14,9,85904
9,26,14,10,100711
9,26,14,11,115446
9,26,14,12,132488
9,26,14,13,151554
9,26,14,14,167408
9,26,15,0,6076
9,26,15,1,10616
9,26,15,2,16343
9,26,15,3,23537
9,26,15,4,31289
9,26,15,5,40787
9,26,15,6,50424
9,26,15,7,61809
9,26,15,8,73193
9,26,15,9,86463
9,26,15,10,100919
9,26,15,11,116215
9,26,15,12,132208
9,26,15,13,150436
9,26,15,14,168316
9,26,15,15,186753
9,26,16,0,6076
9,26,16,1,10685
9,26,16,2,16412
9,26,16,3,23956
9,26,16,4,31289
9,26,16,5,40368
9,26,16,6,50564
9,26,16,7,61110
9,26,16,8,72984
9,26,16,9,87301
9,26,16,10,100920
9,26,16,11,116494
9,26,16,12,133466
9,26,16,13,149180
9,26,16,14,171040
9,26,16,15,186474
9,26,16,16,207287
9,26,17,0,6007
9,26,17,1,10965
9,26,17,2,16482
9,26,17,3,23536
9,26,17,4,31218
9,26,17,5,40507
9,26,17,6,50495
9,26,17,7,61111
9,26,17,8,72634
9,26,17,9,86113
9,26,17,10,99942
9,26,17,11,114678
9,26,17,12,131301
9,26,17,13,147783
9,26,17,14,169154
9,26,17,15,185008
9,26,17,16,205191
9,26,17,17,227052
9,26,18,0,6216
9,26,18,1,10685
9,26,18,2,16273
9,26,18,3,23606
9,26,18,4,31219
9,26,18,5,40577
9,26,18,6,50215
9,26,18,7,61460
9,26,18,8,72914
9,26,18,9,86672
9,26,18,10,100989
9,26,18,11,114678
9,26,18,12,131021
9,26,18,13,148830
9,26,18,14,166151
9,26,18,15,185706
9,26,18,16,204423
9,26,18,17,226214
9,26,18,18,253382
9,26,19,0,6076
9,26,19,1,10825
9,26,19,2,16273
9,26,19,3,23257
9,26,19,4,31358
9,26,19,5,40088
9,26,19,6,50145
9,26,19,7,61180
9,26,19,8,74101
9,26,19,9,86253
9,26,19,10,99663
9,26,19,11,113910
9,26,19,12,130183
9,26,19,13,148900
9,26,19,14,167338
9,26,19,15,184170
9,26,19,16,203446
9,26,19,17,226633
9,26,19,18,255477
9,26,19,19,277127
9,26,20,0,6006
9,26,20,1,10685
9,26,20,2,16413
9,26,20,3,23187
9,26,20,4,31288
9,26,20,5,40856
9,26,20,6,50425
9,26,20,7,61111
9,26,20,8,73752
9,26,20,9,86602
9,26,20,10,101269
9,26,20,11,115656
9,26,20,12,132907
9,26,20,13,150437
9,26,20,14,167338
9,26,20,15,186963
9,26,20,16,208125
9,26,20,17,228728
9,26,20,18,255337
9,26,20,19,283762
9,26,20,20,312536
9,27,0,0,6355
9,27,1,0,6146
9,27,1,1,11035
9,27,2,0,6425
9,27,2,1,11035
9,27,2,2,16622
9,27,3,0,6215
9,27,3,1,11594
9,27,3,2,17250
9,27,3,3,24514
9,27,4,0,6215
9,27,4,1,11105
9,27,4,2,17251
9,27,4,3,24584
9,27,4,4,33105
9,27,5,0,6146
9,27,5,1,11175
9,27,5,2,17111
9,27,5,3,24444
9,27,5,4,33174
9,27,5,5,42044
9,27,6,0,6146
9,27,6,1,11105
9,27,6,2,17111
9,27,6,3,24305
9,27,6,4,33593
9,27,6,5,42044
9,27,6,6,52240
9,27,7,0,6146
9,27,7,1,11035
9,27,7,2,17251
9,27,7,3,24584
9,27,7,4,33314
9,27,7,5,42603
9,27,7,6,51961
9,27,7,7,63695
9,27,8,0,6146
9,27,8,1,11105
9,27,8,2,17181
9,27,8,3,24444
9,27,8,4,32825
9,27,8,5,42183
9,27,8,6,52310
9,27,8,7,64184
9,27,8,8,76336
9,27,9,0,6426
9,27,9,1,11105
9,27,9,2,17250
9,27,9,3,24375
9,27,9,4,33104
9,27,9,5,42323
9,27,9,6,52380
9,27,9,7,64043
9,27,9,8,77313
9,27,9,9,90234
9,27,10,0,6146
9,27,10,1,11105
9,27,10,2,16901
9,27,10,3,24165
9,27,10,4,32965
9,27,10,5,42463
9,27,10,6,51962
9,27,10,7,63974
9,27,10,8,76266
9,27,10,9,90164
9,27,10,10,104831
9,27,11,0,6286
9,27,11,1,11174
9,27,11,2,17111
9,27,11,3,24374
9,27,11,4,33384
9,27,11,5,42603
9,27,11,6,52311
9,27,11,7,63974
9,27,11,8,76615
9,27,11,9,91211
9,27,11,10,104830
9,27,11,11,119218
9,27,12,0,6495
9,27,12,1,11105
9,27,12,2,17391
9,27,12,3,24374
9,27,12,4,32965
9,27,12,5,42882
9,27,12,6,52310
9,27,12,7,63765
9,27,12,8,74311
9,27,12,9,87580
9,27,12,10,101269
9,27,12,11,116424
9,27,12,12,132906
9,27,13,0,6146
9,27,13,1,10825
9,27,13,2,16692
9,27,13,3,23815
9,27,13,4,31777
9,27,13,5,40926
9,27,13,6,51053
9,27,13,7,62577
9,27,13,8,74660
9,27,13,9,87930
9,27,13,10,101758
9,27,13,11,117332
9,27,13,12,135351
9,27,13,13,151484
9,27,14,0,6146
9,27,14,1,10825
9,27,14,2,16622
9,27,14,3,23676
9,27,14,4,31987
9,27,14,5,41136
9,27,14,6,50495
9,27,14,7,62717
9,27,14,8,74241
9,27,14,9,86603
9,27,14,10,101268
9,27,14,11,115586
9,27,14,12,132487
9,27,14,13,151065
9,27,14,14,169224
9,27,15,0,6285
9,27,15,1,11105
9,27,15,2,17111
9,27,15,3,24654
9,27,15,4,32965
9,27,15,5,42183
9,27,15,6,52311
9,27,15,7,64463
9,27,15,8,76685
9,27,15,9,90583
9,27,15,10,104691
9,27,15,11,122640
9,27,15,12,136050
9,27,15,13,156652
9,27,15,14,175928
9,27,15,15,195693
9,27,16,0,6145
9,27,16,1,11175
9,27,16,2,17111
9,27,16,3,24654
9,27,16,4,32964
9,27,16,5,41066
9,27,16,6,50704
9,27,16,7,62437
9,27,16,8,74031
9,27,16,9,87859
9,27,16,10,101478
9,27,16,11,116843
9,27,16,12,132348
9,27,16,13,150157
9,27,16,14,169573
9,27,16,15,189756
9,27,16,16,209312
9,27,17,0,6146
9,27,17,1,10895
9,27,17,2,16901
9,27,17,3,23746
9,27,17,4,32056
9,27,17,5,40997
9,27,17,6,50844
9,27,17,7,62577
9,27,17,8,74520
9,27,17,9,86672
9,27,17,10,101478
9,27,17,11,115586
9,27,17,12,132977
9,27,17,13,150088
9,27,17,14,166499
9,27,17,15,185985
9,27,17,16,208334
9,27,17,17,229706
9,27,18,0,6216
9,27,18,1,10895
9,27,18,2,16622
9,27,18,3,23955
9,27,18,4,32336
9,27,18,5,41136
9,27,18,6,50844
9,27,18,7,62298
9,27,18,8,73822
9,27,18,9,87231
9,27,18,10,100082
9,27,18,11,115376
9,27,18,12,131929
9,27,18,13,150017
9,27,18,14,166919
9,27,18,15,187312
9,27,18,16,207845
9,27,18,17,227122
9,27,18,18,254359
9,27,19,0,6216
9,27,19,1,11035
9,27,19,2,16971
9,27,19,3,23606
9,27,19,4,31847
9,27,19,5,41206
9,27,19,6,50913
9,27,19,7,61809
9,27,19,8,73542
9,27,19,9,86882
9,27,19,10,101897
9,27,19,11,115167
9,27,19,12,133116
9,27,19,13,148830
9,27,19,14,168874
9,27,19,15,185426
9,27,19,16,207497
9,27,19,17,228588
9,27,19,18,257991
9,27,19,19,282575
9,27,20,0,6355
9,27,20,1,11174
9,27,20,2,16552
9,27,20,3,23956
9,27,20,4,32336
9,27,20,5,41066
9,27,20,6,51193
9,27,20,7,61878
9,27,20,8,76127
9,27,20,9,88348
9,27,20,10,102177
9,27,20,11,118869
9,27,20,12,134862
9,27,20,13,153999
9,27,20,14,169922
9,27,20,15,188151
9,27,20,16,212664
9,27,20,17,234525
9,27,20,18,259667
9,27,20,19,284600
9,27,20,20,314911
9,28,0,0,6285
9,28,1,0,6425
9,28,1,1,11314
9,28,2,0,6425
9,28,2,1,11384
9,28,2,2,16901
9,28,3,0,6146
9,28,3,1,11594
9,28,3,2,17460
9,28,3,3,25073
9,28,4,0,6426
9,28,4,1,11175
9,28,4,2,17251
9,28,4,3,24863
9,28,4,4,33593
9,28,5,0,6285
9,28,5,1,11384
9,28,5,2,17460
9,28,5,3,25003
9,28,5,4,33523
9,28,5,5,42952
9,28,6,0,6495
9,28,6,1,11244
9,28,6,2,17390
9,28,6,3,25073
9,28,6,4,33873
9,28,6,5,42952
9,28,6,6,53358
9,28,7,0,6565
9,28,7,1,11314
9,28,7,2,17321
9,28,7,3,25212
9,28,7,4,33663
9,28,7,5,41346
9,28,7,6,51751
9,28,7,7,62996
9,28,8,0,6355
9,28,8,1,11104
9,28,8,2,16692
9,28,8,3,24305
9,28,8,4,32615
9,28,8,5,41974
9,28,8,6,51263
9,28,8,7,63416
9,28,8,8,75079
9,28,9,0,6216
9,28,9,1,11175
9,28,9,2,16901
9,28,9,3,24444
9,28,9,4,32755
9,28,9,5,41485
9,28,9,6,51752
9,28,9,7,62577
9,28,9,8,74590
